protein1	protein2	ColorSim	ECC	Pfam	SeqSim	AnnSim
Q02156	P43405	0.1265509624	2	0	0.0461728395	0.264
Q02156	Q9QZ05	0.2614602031	3	0.16666667	0.02732358	0.538
Q02156	Q05397	0.1286985223	2	0	0.0351758794	0.344
Q02156	Q62406	0.4061402116	3	0.2	0.0460856721	0.559
Q02156	Q8IR79	0.1387267134	3	0	0.0327379366	0.409
Q02156	P16892	0.1421118436	3	0.25	0.0523873271	0.473
Q02156	P04629	0.288386235	2	0	0.0350778403	0.521
Q02156	Q04771	0.0976322465	3	0.16666667	0.0403923139	0.243
Q02156	P04626	0.1473775329	2	0	0.0271064159	0.315
Q02156	O00238	0.1513550095	3	0.16666667	0.0407743975	0.317
Q02156	P06213	0.12644829	2	0	0.0247137405	0.306
Q02156	Q5PQU0	0.1290717206	2	0	0.0237272081	0.34
Q02156	Q6Q2A2	0.2298583708	2	0	0.0439308855	0.534
Q02156	Q1LWJ4	0.1734126984	2	0	0.0232854495	0.377
Q02156	P37173	0.1301333506	3	0.2	0.0365599404	0.275
Q02156	P00533	0.1812589383	2	0	0.0251964379	0.314
Q02156	Q01887	0.2	2	0	0.036825886	0.432
Q02156	Q8UUY9	0.1734126984	2	0	0.038480194	0.387
Q02156	Q7TS86	0.1396821295	2	0	0.0272993556	0.369
Q02156	Q8C8K9	0.1396821295	2	0	0.027439385	0.369
Q02156	Q3ULJ6	0.1396821295	2	0	0.030975528	0.369
Q02156	P08069	0.2055298131	2	0	0.0222494487	0.392
Q02156	Q8K348	0.2090909091	3	0.16666667	0.0328634716	0.559
Q02156	P50582	0.1342524812	3	0.25	0.0311328125	0.377
Q02156	Q9UBF8	0.4866666667	2	0	0.0178774479	0.652
Q02156	Q02846	0.3373015873	0	0.16666667	0.0158998253	0.555
Q03957	O14098	0.3447709297	4	1	0.3188334157	0.518
Q03957	P50750	0.3115657163	4	1	0.2657534247	0.567
Q03957	P24941	0.280787406	3	1	0.265944645	0.515
Q03957	P00546	0.1931791359	3	1	0.261919131	0.489
Q03957	P06493	0.2536809141	4	1	0.2545235223	0.437
Q03957	P48734	0.2051879043	4	1	0.2552806276	0.443
Q03957	Q03114	0.156017917	3	1	0.2496969697	0.334
Q03957	P49615	0.0769863788	3	1	0.2484848485	0.201
Q03957	Q02399	0.1755201566	3	1	0.2484848485	0.359
Q03957	P51166	0.2310748309	3	1	0.2459115687	0.435
Q03957	P48609	0.1706228956	3	1	0.2439613527	0.354
Q03957	P11802	0.2114691499	3	1	0.2353666051	0.504
Q03957	P06242	0.3792476174	4	1	0.2099644128	0.583
Q03957	P39073	0.2991274324	4	1	0.148635936	0.55
Q03957	P16892	0.2505336812	3	1	0.177328844	0.446
Q03957	P28482	0.2129291393	3	1	0.1799884991	0.418
Q03957	Q9WV60	0.3095174763	3	1	0.1347708895	0.524
Q03957	P49841	0.2468226548	3	1	0.1346982759	0.529
Q03957	Q0E915	0.1449038062	3	0.5	0.0849626733	0.332
Q03957	A1ZBM1	0.1449038062	3	0.5	0.0867198839	0.332
Q03957	A1ZBL7	0.1449038062	3	0.5	0.0881704629	0.332
Q03957	A1ZBL9	0.1449038062	3	0.33333334	0.0798657718	0.332
Q03957	Q9V8V8	0.1449038062	3	0.33333334	0.094972067	0.332
Q03957	A1ZBL5	0.1449038062	3	0.33333334	0.0972507181	0.332
Q03957	P06782	0.279672	3	0.5	0.1051454139	0.522
Q03957	Q8CIP4	0.1636663753	3	0.33333334	0.0916219563	0.332
Q03957	Q96L34	0.1639283375	3	0.33333334	0.0929259104	0.332
Q03957	Q55D99	0.2971802496	3	0.5	0.1148504274	0.468
Q03957	Q03497	0.2410251431	3	0.5	0.0792166267	0.465
Q03957	P34099	0.1451129091	3	1	0.1149171271	0.329
Q03957	Q8K3H5	0.2870707071	3	0.33333334	0.044915057	0.405
Q03957	Q63470	0.2070707071	2	1	0.0770505385	0.378
Q03957	Q13627	0.2120707071	2	1	0.07708247	0.387
Q03957	Q8NEV4	0.2870707071	3	0.33333334	0.0435025617	0.405
Q03957	P53355	0.1651036099	3	0.33333334	0.04342711	0.388
Q03957	P24583	0.1897259721	3	0.2	0.0535574902	0.408
Q03957	P53599	0.2502321141	3	1	0.0428848015	0.503
Q03957	P17252	0.1416207306	3	0.25	0.0721338229	0.41
Q03957	P68181	0.1061107085	3	1	0.0989295775	0.222
Q03957	P22694	0.1097628824	3	1	0.0984788732	0.364
Q03957	P00517	0.1025	3	0.5	0.0976901408	0.208
Q03957	P54644	0.2380703377	3	0.33333334	0.0897674419	0.386
Q03957	Q62120	0.2098405237	2	0	0.0510701546	0.426
Q03957	P05132	0.2148455771	3	0.5	0.0963923337	0.387
Q03957	P40376	0.3043194759	3	1	0.0810495627	0.481
Q03957	P41743	0.1618556593	3	0.25	0.0741863576	0.388
Q03957	Q16584	0.2903134158	3	0.5	0.0692209451	0.491
Q03957	O43283	0.2327875652	3	1	0.0579868709	0.464
Q03957	Q9V3I5	0.3388753728	3	0.5	0.0479223537	0.541
Q03957	Q5R8X7	0.2327875652	3	1	0.0577105359	0.464
Q03957	Q8CBF3	0.1085970332	2	0	0.0528150134	0.278
Q03957	P10676	0.2594426367	3	0	0.0393673111	0.425
Q03957	P36583	0.2352810889	3	0.25	0.0531440162	0.476
Q03957	Q9ERH7	0.4293126176	3	1	0.0453254438	0.603
Q03957	P15442	0.3777878061	3	0.5	0.0359131666	0.555
Q03957	P54199	0.1211945298	2	1	0.0602905569	0.321
Q03957	P36582	0.1404381196	3	0.2	0.0515036295	0.4
Q03957	Q12852	0.2441580982	3	1	0.0629534784	0.499
Q03957	P16056	0.2703450645	2	0	0.0395032051	0.464
Q03957	Q05513	0.1453182458	3	0.25	0.0646464646	0.353
Q03957	Q8IR79	0.1635280282	3	0	0.0443499392	0.341
Q03957	Q5PXS1	0.2313892744	2	0	0.0693181818	0.388
Q03957	P42683	0.2313892744	2	0	0.0689720512	0.388
Q03957	P06239	0.1633981278	2	0	0.0685930838	0.34
Q03957	Q95KR7	0.2313892744	2	0	0.0685606061	0.388
Q03957	P11798	0.2251536675	3	0.5	0.0714851485	0.429
Q03957	P04629	0.1980185991	2	0	0.054453125	0.404
Q03957	P06784	0.1994761905	2	1	0.070205308	0.363
Q03957	Q00168	0.2474483081	3	0.5	0.0652542373	0.38
Q03957	Q05397	0.1882305232	2	0	0.0436759526	0.365
Q03957	O95835	0.2616848788	3	0.33333334	0.0429070136	0.493
Q03957	A2ASS6	0.2243670443	3	0.2	0.0030418417	0.399
Q03957	Q54QQ1	0.2773928934	3	1	0.0589565217	0.457
Q03957	Q8WZ42	0.2646521701	3	0.16666667	0.0029583461	0.42
Q03957	P12931	0.1560974567	2	0	0.0627852818	0.392
Q03957	Q9H1R3	0.1580093825	3	1	0.0631081719	0.277
Q03957	P08018	0.3446693435	2	1	0.0564878893	0.524
Q03957	Q61851	0.151449201	2	0	0.0510520048	0.454
Q03957	P00533	0.1939156414	2	0	0.0382852039	0.391
Q03957	P00519	0.347877668	2	0	0.0377515171	0.666
Q03957	P07948	0.2350551787	2	0	0.059469697	0.479
Q03957	Q62406	0.2107644928	3	0.5	0.0558470431	0.435
Q03957	P43405	0.1266663173	2	0	0.0559343434	0.303
Q03957	Q5PQU0	0.1989108239	2	0	0.0331562168	0.412
Q03957	Q01887	0.1059259259	2	0	0.0562470753	0.248
Q03957	O42844	0.2371473339	3	1	0.0588697789	0.466
Q03957	Q1LWJ4	0.1360667704	2	0	0.0305418719	0.324
Q03957	Q9QZ05	0.3790495562	3	0.33333334	0.0279302936	0.637
Q03957	P06213	0.1681060018	2	0	0.0306455934	0.386
Q03957	P08069	0.2125047156	2	0	0.0315847598	0.417
Q03957	Q7TS86	0.1828587624	2	0	0.0381725888	0.409
Q03957	Q8C8K9	0.1828587624	2	0	0.0384536435	0.409
Q03957	Q3ULJ6	0.1828587624	2	0	0.0445324881	0.409
Q03957	P50582	0.3122890619	3	1	0.0531175631	0.49
Q03957	P04626	0.1608002987	2	0	0.0326125073	0.353
Q03957	Q6Q2A2	0.2684697399	2	0	0.058512931	0.465
Q03957	Q8UUY9	0.1389126339	2	0	0.0534987593	0.345
Q03957	O00238	0.1614135086	3	0.33333334	0.050965251	0.364
Q03957	P37173	0.0971399885	3	0.5	0.0446340368	0.287
Q03957	Q04771	0.1196512095	3	0.33333334	0.0472290338	0.294
Q03957	Q8K348	0.1757223464	3	0.33333334	0.0441699605	0.348
Q03957	P51841	0.2428450062	0	0.33333334	0.0274899162	0.443
Q03957	Q02846	0.2428450062	0	0.33333334	0.0279663866	0.443
O60832	Q9DBM2	0.3015151515	1	0	0.0243881119	0.416
Q4AEH4	Q5RFG3	1	4	1	0.9792387543	1
Q4AEH4	Q4AEH5	1	4	1	0.9688940092	1
Q4AEH4	P23764	0.75	4	1	0.9143518519	0.857
Q4AEH4	P46412	0.6	4	1	0.9038238702	0.75
Q4AEH4	P37141	1	4	1	0.8855491329	1
Q4AEH4	Q91XR8	0.44	3	1	0.1995299647	0.55
Q4AEH4	O88509	0.0833333333	1	0	0.0291686923	0.272
Q4AEH4	P00747	0.0811287478	0	0	0.0273410115	0.191
Q02846	P51841	1	4	1	0.4749147589	1
Q02846	Q8INF0	0.5637755102	4	0.2	0.1055033557	0.658
Q02846	Q02108	0.462962963	4	0.25	0.1012428008	0.606
Q02846	Q02153	0.5952380952	4	0.2	0.0989355041	0.686
Q02846	Q9VEU5	0.5637755102	4	0.2	0.0897435897	0.658
Q02846	Q9VEU6	0.5637755102	4	0.2	0.0883413462	0.658
Q02846	Q07093	0.7346938776	4	0.2	0.0821589205	0.755
Q02846	Q03101	0.580952381	3	0.25	0.0694485842	0.625
Q02846	P40145	0.5969387755	3	0.25	0.0501734104	0.707
Q02846	Q91WF3	0.5413989072	3	0.25	0.0528747433	0.628
Q02846	Q80TL1	0.5413989072	3	0.25	0.0505923001	0.628
Q02846	Q03100	0.4005291005	3	0.33333334	0.0551270553	0.56
Q02846	Q95KR7	0.2963328237	1	0	0.0548914858	0.494
Q02846	P42683	0.2963328237	1	0	0.0545424182	0.494
Q02846	P06239	0.2334558824	1	0	0.054509018	0.365
Q02846	P12931	0.4380952381	1	0	0.0514851485	0.553
Q02846	Q5PXS1	0.2963328237	1	0	0.0515525876	0.494
Q02846	Q54QQ1	0.2363880248	0	0.33333334	0.0474395225	0.394
Q02846	Q62120	0.2844964613	1	0	0.032634801	0.398
Q02846	Q8CBF3	0.2678571429	0	0	0.0342384277	0.451
Q02846	O43283	0.2935165399	0	0.33333334	0.0363310345	0.519
Q02846	P07948	0.3667909251	1	0	0.0437395659	0.55
Q02846	Q5R8X7	0.2935165399	0	0.33333334	0.0360176503	0.519
Q02846	Q12852	0.4885154062	0	0.33333334	0.040483571	0.5
Q02846	P00519	0.2506294321	1	0	0.0320378675	0.44
Q02846	P06213	0.1796405314	0	0	0.026364818	0.304
Q02846	Q61851	0.1889894419	0	0	0.0348912404	0.386
Q02846	P16056	0.2942684766	0	0	0.0259779555	0.443
Q02846	Q8UUY9	0.2205733809	0	0	0.0412008282	0.406
Q02846	Q6Q2A2	0.3705337691	0	0	0.0430083972	0.491
Q02846	P08069	0.2244188626	0	0	0.0258379578	0.395
Q02846	Q1LWJ4	0.2205733809	0	0	0.024556962	0.392
Q02846	Q05397	0.1703713577	1	0	0.0282576136	0.322
Q02846	P53599	0.377292769	0	0.33333334	0.0222731805	0.555
Q02846	Q5PQU0	0.2084771867	0	0	0.0237142242	0.339
Q02846	Q55D99	0.2839981007	0	0.25	0.0391288566	0.457
Q02846	P50750	0.2143874644	0	0.33333334	0.03711226	0.498
Q02846	Q01887	0.1428571429	0	0	0.0329139073	0.324
Q02846	Q8K348	0.2676561534	0	0.2	0.0339181287	0.42
Q02846	Q16584	0.2958852857	0	0.25	0.0301361386	0.426
Q02846	Q55F68	0.4883514688	3	0.16666667	0.0216161159	0.613
Q02846	P04629	0.4202991453	0	0	0.0280569271	0.519
Q02846	O14098	0.1551892552	0	0.33333334	0.0319339298	0.49
Q02846	P04626	0.1850649351	0	0	0.0215563298	0.302
Q02846	Q8CIP4	0.2350305779	0	0.2	0.0279491833	0.402
Q02846	Q96L34	0.2254695481	0	0.2	0.0283618582	0.402
Q02846	Q3ULJ6	0.2347312999	0	0	0.0262400939	0.347
Q02846	Q8C8K9	0.2347312999	0	0	0.0233841303	0.347
Q02846	Q7TS86	0.2347312999	0	0	0.023293382	0.347
Q02846	P48609	0.2476190476	0	0.33333334	0.0348956282	0.397
Q02846	P00533	0.1902173913	0	0	0.0206034889	0.297
Q02846	Q62406	0.456377551	0	0.25	0.0271711367	0.558
Q02846	Q8IR79	0.1648111757	0	0	0.0205748503	0.374
Q02846	Q03114	0.1308218496	0	0.33333334	0.0337149625	0.308
Q02846	P24941	0.2816280427	0	0.33333334	0.0334381139	0.453
Q02846	Q03497	0.2777093855	0	0.25	0.0238995569	0.414
Q02846	Q8K3H5	0.4957983193	0	0.2	0.0162934363	0.587
Q02846	Q8NEV4	0.4957983193	0	0.2	0.0161483485	0.587
Q02846	Q04771	0.1228066868	0	0.2	0.0254277892	0.258
Q02846	Q9V8V8	0.1423152156	0	0.2	0.024195928	0.277
Q02846	A1ZBL5	0.1423152156	0	0.2	0.0248192771	0.277
Q02846	P49615	0.0696422831	0	0.33333334	0.0328464272	0.161
Q02846	Q02399	0.1471745808	0	0.33333334	0.0328464272	0.334
Q02846	P16892	0.2599719896	0	0.33333334	0.030619137	0.452
Q02846	P51166	0.2579297246	0	0.33333334	0.0320441989	0.448
Q02846	A1ZBL7	0.1423152156	0	0.25	0.0224133148	0.277
Q02846	A1ZBL9	0.1423152156	0	0.2	0.0206316334	0.277
Q02846	A1ZBM1	0.1423152156	0	0.25	0.0219016213	0.277
Q02846	Q0E915	0.1423152156	0	0.25	0.0215638528	0.277
Q02846	P06242	0.2670370155	0	0.33333334	0.0312962242	0.494
Q02846	P06782	0.2882128982	0	0.25	0.0254650417	0.423
Q02846	P53355	0.3610544218	0	0.2	0.0146254955	0.527
Q02846	Q9QZ05	0.2870265152	0	0.2	0.0154179811	0.501
Q02846	P34099	0.2524661582	0	0.33333334	0.0284441144	0.434
Q02846	Q9V3I5	0.1939553073	0	0.25	0.0178708134	0.355
Q02846	P43405	0.1431034483	1	0	0.0229518257	0.246
Q02846	P49841	0.3887566138	0	0.33333334	0.0273092369	0.539
Q02846	Q9WV60	0.37625	0	0.33333334	0.0273192111	0.488
Q02846	P48734	0.2979043716	0	0.33333334	0.0292913386	0.473
Q02846	P06493	0.3033560091	0	0.33333334	0.0293978749	0.434
Q02846	Q05513	0.373015873	0	0.16666667	0.0230379747	0.538
Q02846	P41743	0.26001221	0	0.16666667	0.0234165067	0.391
Q02846	P15442	0.3285405071	0	0.25	0.0142159734	0.527
Q02846	P11802	0.252462963	0	0.33333334	0.0287310455	0.428
Q02846	P28482	0.2466528312	0	0.33333334	0.0276125095	0.386
Q02846	P39073	0.1720136918	0	0.33333334	0.0231638418	0.507
Q02846	P54199	0.1769593254	1	0.33333334	0.0199345433	0.385
Q02846	P40376	0.3586840719	0	0.33333334	0.0221013261	0.471
Q02846	P00546	0.1515249433	0	0.33333334	0.0253149606	0.359
Q02846	P06784	0.2640692641	1	0.33333334	0.0213888889	0.498
Q02846	P05132	0.2309874738	0	0.25	0.0225818592	0.415
Q02846	P00517	0.1428571429	0	0.25	0.0225733634	0.286
Q02846	P22694	0.3521131929	0	0.33333334	0.0225733634	0.576
Q02846	P68181	0.2413989072	0	0.33333334	0.0225733634	0.376
Q02846	P24583	0.5106575964	0	0.14285715	0.0139772188	0.542
Q02846	P17252	0.1444631893	0	0.16666667	0.0176664667	0.346
Q02846	P36583	0.2901234568	0	0.16666667	0.014944025	0.508
Q02846	O95835	0.2576096434	0	0.2	0.0139315816	0.421
Q02846	P36582	0.3373015873	0	0.14285715	0.0147775424	0.573
O74467	Q3U8K7	0.25	4	1	0.0363146067	0.4
O74467	Q9Y7Q6	1	4	1	0.0788793103	1
O74467	Q6Q783	0.25	4	1	0.0439530062	0.4
O74467	Q95RU8	0.2058823529	4	0.33333334	0.0172566372	0.32
O74467	Q294B9	0.1111111111	4	0.25	0.0319243604	0.2
O74467	P45975	0.0666666667	4	0.25	0.0303894679	0.125
O74467	Q9Y7R4	0.1428571429	4	0.5	0.023124741	0.25
Q03100	P40145	0.3968723869	4	0.5	0.0598111228	0.604
Q03100	Q03101	0.4786324786	4	0.5	0.0763546798	0.657
Q03100	Q91WF3	0.3658248865	4	0.5	0.0644398463	0.53
Q03100	Q80TL1	0.3658248865	4	0.5	0.0610341904	0.53
Q03100	Q8INF0	0.3710622711	3	0.33333334	0.0597135741	0.541
Q03100	P51841	0.4005291005	3	0.33333334	0.050793209	0.56
Q03100	Q9VEU5	0.3710622711	3	0.33333334	0.0652189649	0.541
Q03100	Q9VEU6	0.3710622711	3	0.33333334	0.0603197158	0.541
Q03100	Q02153	0.3628854273	3	0.33333334	0.059157031	0.523
Q03100	Q02108	0.3836293265	3	0.5	0.038011486	0.57
Q03100	Q07093	0.3723847102	3	0.33333334	0.0326364281	0.532
P21954	P53982	0.7983193277	4	1	0.6783590963	0.851
P21954	O43837	0.6666666667	3	1	0.0432767624	0.8
P23595	P23594	1	4	1	0.9042622951	1
P23595	P67775	0.1158165776	4	1	0.7020833333	0.329
P23595	P63330	0.2220867977	4	1	0.7027777778	0.433
P23595	Q9Y0B7	0.0196213971	4	1	0.5703289013	0.222
P23595	P32598	0.1713842888	4	1	0.3846689895	0.358
P23595	Q64538	0.2159420209	4	0.33333334	0.2433200682	0.365
P23595	Q68G16	0.2159420209	4	0.33333334	0.2369589345	0.365
P23595	P23287	0.1324786325	4	1	0.2125902993	0.349
P23595	P14747	0.0555555556	4	1	0.1899749373	0.278
P23595	Q9JHD2	0.2361119128	0	0	0.023803132	0.349
P23595	Q86VZ5	0.1822344322	0	0	0.0312958435	0.386
P23595	Q7TSX5	0.1822344322	0	0	0.0307880269	0.386
P23595	Q8VCQ6	0.2075768059	0	0	0.0305064063	0.419
Q06147	Q9NYA1	0.1916666667	4	1	0.1080724876	0.365
Q06147	Q9JIA7	0.2858230119	4	1	0.0907859079	0.465
Q06147	Q86KF9	0.6615375982	4	1	0.0871459695	0.727
O43001	P50942	0	3	1	0.3263500931	0.214
O43001	Q12271	0	4	1	0.3269047619	0.133
O43001	P40559	0	3	1	0.2553137652	0.214
O43001	Q5U0V7	0	3	0.6666667	0.2073085032	0.111
O43001	Q8CHC4	0.169047619	4	0.6666667	0.1720211468	0.311
O43001	P32368	0	3	0.5	0.109025916	0.214
Q60452	P18074	0.6842105263	4	1	0.9830065359	0.812
Q60452	P06839	0.5626841696	4	1	0.5322788896	0.773
Q60452	Q12675	0.020636655	2	0	0.0120380148	0.248
Q60452	P34243	0.0776627219	4	0	0.0186288089	0.222
Q6LDS4	P07632	0.947826087	4	1	0.9918699187	0.969
Q6LDS4	P08228	0.9787234043	4	1	0.9707792208	0.989
Q6LDS4	P33431	0.8623188406	4	1	0.8674304419	0.922
Q6LDS4	Q8HXP9	0.8623188406	4	1	0.8538961039	0.922
Q6LDS4	Q8HXQ3	0.8623188406	4	1	0.8538961039	0.922
Q6LDS4	Q8HXP8	0.8623188406	4	1	0.8422764228	0.922
Q6LDS4	Q8HXQ2	0.8623188406	4	1	0.8311688312	0.922
Q6LDS4	Q8HXQ0	0.8623188406	4	1	0.8311688312	0.922
Q6LDS4	Q8HXQ1	0.8623188406	4	1	0.8311688312	0.922
Q6LDS4	P60052	0.8623188406	4	1	0.8227642276	0.922
Q6LDS4	P00441	0.8977700514	4	1	0.8227642276	0.938
Q6LDS4	Q52RN5	0.8623188406	4	1	0.8229508197	0.922
Q6LDS4	P00442	0.873825683	4	1	0.8163934426	0.914
Q6LDS4	P04178	0.8623188406	4	1	0.8110749186	0.922
Q6LDS4	Q8HXQ4	0.8623188406	4	1	0.788961039	0.922
O42957	O42980	0.5141802952	3	1	0.0369345396	0.607
O42957	P53115	0.3249458874	1	0	0.0192859323	0.427
O42957	P23287	0.1927272727	1	0	0.0248582643	0.299
O42957	P30038	0.3357843137	0	0	0.02427695	0.373
O42957	P41903	0.1857142857	1	0	0.0284188034	0.265
O42957	P38211	0.15	1	0	0.0265182186	0.231
P41743	Q05513	0.2948717949	4	1	0.7145799012	0.475
P41743	P17252	0.1802058921	4	0.6	0.2840122982	0.402
P41743	P36583	0.3051208051	4	0.6	0.204567385	0.529
P41743	P36582	0.2307692308	4	0.5	0.2013797635	0.481
P41743	P54644	0.2536874237	3	0.4	0.2929050815	0.414
P41743	P24583	0.3978021978	4	0.5	0.1642734061	0.57
P41743	Q9V3I5	0.2781881048	3	0.5	0.1409512761	0.49
P41743	P22694	0.2134615385	3	0.25	0.246105919	0.409
P41743	P68181	0.111013986	3	0.25	0.2450674974	0.226
P41743	P05132	0.1457451736	3	0.5	0.24	0.339
P41743	P00517	0.100591716	3	0.5	0.2377985462	0.17
P41743	P34099	0.152017612	3	0.25	0.2330443651	0.342
P41743	P40376	0.2139360639	3	0.25	0.1933001358	0.391
P41743	O95835	0.253837776	3	0.4	0.1050878256	0.556
P41743	Q8CIP4	0.2151126651	3	0.16666667	0.1216006216	0.393
P41743	Q96L34	0.2073642407	3	0.16666667	0.1228346457	0.393
P41743	Q9V8V8	0.2461185076	3	0.16666667	0.1155438464	0.502
P41743	A1ZBL7	0.2461185076	3	0.2	0.1072050122	0.502
P41743	A1ZBL5	0.2461185076	3	0.16666667	0.1186244204	0.502
P41743	A1ZBM1	0.2461185076	3	0.2	0.1056071551	0.502
P41743	A1ZBL9	0.2461185076	3	0.16666667	0.0977323539	0.502
P41743	Q0E915	0.2461185076	3	0.2	0.1035762483	0.502
P41743	P06782	0.2988261738	3	0.2	0.1085498743	0.456
P41743	Q00168	0.1572607391	3	0.2	0.0949450549	0.359
P41743	Q03497	0.2905235637	3	0.2	0.0729739917	0.519
P41743	P53355	0.2476495726	3	0.16666667	0.0488549618	0.436
P41743	Q55D99	0.2406959707	3	0.2	0.1028175976	0.406
P41743	P11798	0.1792407735	3	0.2	0.0894058038	0.378
P41743	Q5R8X7	0.159269651	3	0.25	0.0654457498	0.355
P41743	O43283	0.159269651	3	0.25	0.0653646733	0.355
P41743	Q8K3H5	0.1493096647	3	0.16666667	0.0424460432	0.236
P41743	Q8NEV4	0.1493096647	3	0.16666667	0.0413948256	0.236
P41743	P24941	0.2480907574	3	0.25	0.1011583012	0.454
P41743	Q16584	0.3027951659	3	0.2	0.07208	0.493
P41743	P10676	0.2682949776	3	0	0.0428640542	0.481
P41743	Q9H1R3	0.140155351	3	0.25	0.0779541446	0.348
P41743	P08018	0.2877462335	2	0.25	0.0703613479	0.489
P41743	P06784	0.1227716728	2	0.25	0.079981378	0.323
P41743	Q12852	0.2807199211	3	0.25	0.0674819567	0.41
P41743	A2ASS6	0.2035134402	3	0.125	0.003470238	0.45
P41743	P49615	0.1017680478	3	0.25	0.0910605219	0.256
P41743	Q02399	0.2340548369	3	0.25	0.0910605219	0.463
P41743	P06493	0.2122469065	3	0.25	0.090657822	0.38
P41743	P51166	0.2015583099	3	0.25	0.0905660377	0.403
P41743	P48734	0.1940849647	3	0.25	0.0900995575	0.403
P41743	O42844	0.1798901716	3	0.25	0.0738334858	0.401
P41743	Q03114	0.2111827547	3	0.25	0.0896168795	0.436
P41743	P54199	0.1255083102	2	0.25	0.0610878661	0.319
P41743	O14098	0.1007558206	3	0.25	0.0735050598	0.35
P41743	Q8WZ42	0.1770497953	3	0.11111111	0.0035129164	0.372
P41743	P53599	0.2272270349	3	0.25	0.0371235116	0.438
P41743	P00519	0.2677853539	2	0	0.0468312005	0.494
P41743	P48609	0.1786570237	3	0.25	0.0833425567	0.336
P41743	P06242	0.1816127861	3	0.25	0.0801306478	0.403
P41743	Q9WV60	0.345490343	3	0.25	0.0725822532	0.556
P41743	P15442	0.138017538	3	0.2	0.0332649806	0.33
P41743	P49841	0.2401022055	3	0.25	0.0725460887	0.491
P41743	Q54QQ1	0.3336568813	3	0.25	0.0575275398	0.558
P41743	P00546	0.2004534227	3	0.25	0.0756637168	0.463
P41743	Q9ERH7	0.1868349599	3	0.25	0.0385160011	0.38
P41743	P43405	0.1877319335	2	0	0.0576177285	0.367
P41743	P28482	0.2477372001	3	0.25	0.0715343915	0.448
P41743	P16056	0.2732688157	2	0	0.0338382542	0.459
P41743	Q9QZ05	0.1723850224	3	0.16666667	0.0300921659	0.47
P41743	Q13627	0.134566075	2	0.25	0.0503120125	0.253
P41743	Q63470	0.1262327416	2	0.25	0.0502923977	0.212
P41743	P11802	0.2737188737	3	0.25	0.0724915445	0.526
P41743	Q62120	0.3163163893	2	0	0.0365860597	0.54
P41743	P00533	0.2114614442	2	0	0.0361823362	0.416
P41743	P50750	0.1503230388	3	0.25	0.0641194332	0.361
P41743	Q05397	0.2965440691	2	0	0.0386988393	0.521
P41743	Q61851	0.2046221674	2	0	0.047340824	0.479
P41743	Q8IR79	0.2019478226	3	0	0.0355503921	0.46
P41743	Q95KR7	0.1502910094	2	0	0.0529385771	0.357
P41743	Q8CBF3	0.1407549121	2	0	0.037830941	0.278
P41743	Q62406	0.2388247863	3	0.2	0.0473333333	0.391
P41743	P07948	0.2210073968	2	0	0.0514361467	0.416
P41743	P16892	0.2235076835	3	0.25	0.0593895499	0.468
P41743	Q5PQU0	0.1762548632	2	0	0.0293231162	0.419
P41743	Q01887	0.10242483	2	0	0.0501748252	0.267
P41743	P04626	0.2179682872	2	0	0.0315701092	0.405
P41743	Q5PXS1	0.1502910094	2	0	0.0496685815	0.357
P41743	P06239	0.2356754742	2	0	0.0495137047	0.424
P41743	P12931	0.2622060479	2	0	0.046562228	0.451
P41743	P42683	0.1502910094	2	0	0.0466843501	0.357
P41743	P39073	0.1095482052	3	0.25	0.0447957839	0.375
P41743	Q6Q2A2	0.2275304915	2	0	0.0502242152	0.421
P41743	Q7TS86	0.2208821695	2	0	0.0323567289	0.429
P41743	Q8C8K9	0.2208821695	2	0	0.0325959662	0.429
P41743	Q3ULJ6	0.2208821695	2	0	0.0374579439	0.429
P41743	P06213	0.1668017202	2	0	0.0257981462	0.361
P41743	Q1LWJ4	0.2172475781	2	0	0.023253493	0.422
P41743	P04629	0.2658086785	2	0	0.0333825157	0.455
P41743	P37173	0.1715750927	3	0.2	0.0365853659	0.368
P41743	Q8UUY9	0.2159960519	2	0	0.0397968606	0.441
P41743	P08069	0.2196697514	2	0	0.0229525576	0.446
P41743	P51841	0.26001221	0	0.16666667	0.0232661529	0.391
P41743	Q04771	0.1311071208	3	0.16666667	0.0348401826	0.34
P41743	O00238	0.2127708995	3	0.16666667	0.0320287899	0.423
P41743	P50582	0.2556127227	3	0.25	0.0293960924	0.511
P41743	Q9UBF8	0.2553113553	2	0	0.0196641008	0.398
P41743	P70428	0.1102071006	1	0	0.0198810851	0.186
P41743	P53010	0.0857081958	0	0	0.01517521	0.204
Q06551	P42836	0.5	4	1	0.1091366906	0.615
Q06551	Q9HCG7	0.0923076923	1	0	0.0260816327	0.185
Q06551	Q00987	0.080761192	2	0	0.0317662008	0.175
Q5RA62	Q60HG1	1	4	1	0.9961190168	1
Q5RA62	P19447	0.7727272727	4	1	0.9961190168	0.872
Q5RA62	Q4G005	0.8421052632	4	1	0.9640660408	0.91
Q5RA62	Q00578	0.3837155482	4	1	0.4916305022	0.625
Q5RA62	P53115	0.3537626313	4	0.33333334	0.0209409845	0.496
Q5RA62	P20447	0.0470673118	4	0.33333334	0.0290537724	0.147
Q5RA62	P25808	0.0470673118	4	0.33333334	0.0215745647	0.147
Q5RA62	Q9H4F1	0.056561086	0	0	0.0257914339	0.116
Q5RA62	Q12389	0.0470673118	4	0.25	0.0159596559	0.147
